Train Loss,Valid Loss
0.6557857394218445,0.8300595283508301
0.6552191376686096,0.8280467391014099
0.6547613739967346,0.823126494884491
0.6544341444969177,0.8195788264274597
0.6536444425582886,0.8201997876167297
0.6530844569206238,0.8208413124084473
0.6524613499641418,0.8187665939331055
0.6518422961235046,0.8179551959037781
0.6512946486473083,0.8178386688232422
0.6505986452102661,0.8170862197875977
0.6500625610351562,0.8159425258636475
0.6494598984718323,0.8145955204963684
0.6494465470314026,0.8180993795394897
0.6502477526664734,0.8293207883834839
0.6495770215988159,0.8581312894821167
0.6493391990661621,0.932938277721405
0.6492491364479065,0.8847254514694214
0.6487041115760803,0.8962224125862122
0.6479104161262512,0.8924828171730042
0.6473224759101868,0.8704037070274353
0.6467181444168091,0.8482854962348938
0.6461319923400879,0.831369936466217
0.6455768942832947,0.8195773959159851
0.6450768113136292,0.8157274723052979
0.6446035504341125,0.8152063488960266
0.6441383361816406,0.814706027507782
0.6436635851860046,0.8133460283279419
0.6431976556777954,0.8115829825401306
0.6427238583564758,0.8100340366363525
0.6423091292381287,0.8094189167022705
0.6418605446815491,0.8086118698120117
0.6414079666137695,0.8075270652770996
0.6409845352172852,0.8063927292823792
0.640589714050293,0.8052793741226196
0.6401786208152771,0.8044639825820923
0.6397941708564758,0.8035890460014343
0.6394405364990234,0.8031374216079712
0.6391705870628357,0.8025580048561096
0.639000654220581,0.8021714687347412
0.638543426990509,0.8015875220298767
0.6382161974906921,0.800611674785614
0.6378495097160339,0.7996416091918945
0.6375073194503784,0.7978624105453491
0.6371947526931763,0.797063410282135
0.636812686920166,0.7968343496322632
0.6365084648132324,0.795953094959259
0.6361911296844482,0.7957043647766113
0.6358729004859924,0.7957141399383545
0.6356014609336853,0.7947226762771606
0.6352478265762329,0.7939431667327881
0.6349782347679138,0.7938114404678345
0.6347935795783997,0.7941115498542786
0.6345091462135315,0.7928355932235718
0.6343144178390503,0.7920150756835938
0.6339439153671265,0.7916231751441956
0.6337355375289917,0.7917419075965881
0.6333874464035034,0.7910627126693726
0.6331688761711121,0.7899153828620911
0.6328734755516052,0.7893287539482117
0.6326441168785095,0.7895496487617493
0.632411539554596,0.7894634008407593
0.6321462392807007,0.7879372239112854
0.6319436430931091,0.7887757420539856
0.6316815614700317,0.7887997031211853
0.6314590573310852,0.7871747612953186
0.6312829852104187,0.7882052659988403
0.6310607194900513,0.7887634634971619
0.6310806274414062,0.787936806678772
0.6307356953620911,0.7868046164512634
0.6306194067001343,0.7864028215408325
0.6302284598350525,0.7861558794975281
0.6300830245018005,0.7860906720161438
0.6298415064811707,0.7859824895858765
0.6296090483665466,0.7863456010818481
0.629448413848877,0.7866742014884949
0.6292195916175842,0.7866355180740356
0.6290535926818848,0.785569429397583
0.6288945078849792,0.7853046655654907
0.6286419630050659,0.7856411337852478
0.628600537776947,0.7842717170715332
0.628434956073761,0.7841127514839172
0.6282445192337036,0.7838858962059021
0.6280258893966675,0.7840140461921692
0.6279006600379944,0.78403240442276
0.6276475191116333,0.7837948203086853
0.6275297999382019,0.7842631340026855
0.6273257732391357,0.7839142680168152
0.6272021532058716,0.7850986123085022
0.627041220664978,0.7826752066612244
0.6269956231117249,0.7842876315116882
0.6268395185470581,0.7827837467193604
0.6265764832496643,0.7823916077613831
0.6264468431472778,0.7830742001533508
0.6262529492378235,0.7835082411766052
0.6261396408081055,0.7822561264038086
0.6259316802024841,0.7814686894416809
0.625826895236969,0.781893789768219
0.6256488561630249,0.7818663716316223
0.6255903840065002,0.7808655500411987
0.6253730058670044,0.780521810054779
0.6252335906028748,0.7808727622032166
0.6250868439674377,0.7809791564941406
0.6249614357948303,0.7799994349479675
0.6248243451118469,0.7794594168663025
0.6246993541717529,0.7801806330680847
0.6245649456977844,0.7797955870628357
0.6244330406188965,0.7791110873222351
0.62430739402771,0.7794989347457886
0.6241706609725952,0.7798516750335693
0.6240613460540771,0.7793782353401184
0.6239436268806458,0.7790616154670715
0.6238568425178528,0.7791913747787476
0.6239332556724548,0.7785181999206543
0.6236878633499146,0.77801913022995
0.6236617565155029,0.7785760164260864
0.6234275102615356,0.7790382504463196
0.6233388781547546,0.7787227630615234
0.6232468485832214,0.7784732580184937
0.623094379901886,0.7784465551376343
0.623026430606842,0.778225302696228
0.6228763461112976,0.7782395482063293
0.6227694749832153,0.7781888842582703
0.6226775050163269,0.777525782585144
0.6225579977035522,0.7771908640861511
0.6224716305732727,0.7776647806167603
0.6223664879798889,0.7776014804840088
0.6222516894340515,0.7774854898452759
0.6221581697463989,0.7778188586235046
0.6220582127571106,0.7777432799339294
0.6219664216041565,0.777424156665802
0.6218713521957397,0.7772355079650879
0.6217807531356812,0.7768760323524475
0.6216840744018555,0.7766852378845215
0.621598482131958,0.7768445611000061
0.6215092539787292,0.7763927578926086
0.6214213967323303,0.776317834854126
0.6213334798812866,0.7764226198196411
0.6212552785873413,0.7762152552604675
0.6211661696434021,0.776316225528717
0.6210874915122986,0.7761255502700806
0.621002733707428,0.7758381962776184
0.6209267377853394,0.7757096290588379
0.6208505034446716,0.7753810882568359
0.6207711696624756,0.7755141854286194
0.6206915378570557,0.7752414345741272
0.6206150054931641,0.7750664353370667
0.6205413341522217,0.7749631404876709
0.6204787492752075,0.7747781872749329
0.620442807674408,0.7744414210319519
0.620517909526825,0.7740628719329834
0.6203047037124634,0.7739442586898804
0.6203252077102661,0.7740968465805054
0.6202253103256226,0.7743605971336365
0.6200905442237854,0.773665189743042
0.6200879216194153,0.7738267779350281
0.6200056672096252,0.7737142443656921
0.6199102401733398,0.7742375135421753
0.6198736429214478,0.7738163471221924
0.6197819709777832,0.7738528251647949
0.6197051405906677,0.7738065123558044
0.6196578741073608,0.7740124464035034
0.6195898652076721,0.7735603451728821
0.6195181012153625,0.7735353708267212
0.6194682121276855,0.773468554019928
0.619397759437561,0.7735705375671387
0.6193303465843201,0.7733861207962036
0.6192803978919983,0.7730158567428589
0.6192190051078796,0.7729619741439819
0.619161069393158,0.7728444337844849
0.6191073656082153,0.7730950713157654
0.619048535823822,0.7728018164634705
0.6189972162246704,0.7729601263999939
0.6189566254615784,0.7722744345664978
0.6189224720001221,0.7728557586669922
0.6188849210739136,0.7721855044364929
0.6188081502914429,0.7723773121833801
0.6187267303466797,0.7723748683929443
0.618685245513916,0.7719585299491882
0.6186501979827881,0.772281289100647
0.618585467338562,0.7720425128936768
0.6185258030891418,0.7718672156333923
0.6184835433959961,0.7722024321556091
0.6184423565864563,0.7718814611434937
0.6183825731277466,0.7719208598136902
0.6183301210403442,0.7720633149147034
0.6182937622070312,0.7716346383094788
0.6182436347007751,0.7717170119285583
0.6181904077529907,0.7718210220336914
0.6181498765945435,0.7715242505073547
0.6181106567382812,0.7716679573059082
0.6180601716041565,0.7714821100234985
0.6180139183998108,0.7713253498077393
0.6179752349853516,0.7715510129928589
0.6179338693618774,0.7712854146957397
0.6178885698318481,0.7713181972503662
0.617842435836792,0.7713539004325867
0.6178054809570312,0.7710793018341064
0.6177674531936646,0.771247923374176
0.6177242994308472,0.7711004018783569
0.6176813244819641,0.7710172533988953
0.6176415085792542,0.771055281162262
0.6176044344902039,0.7708705067634583
0.6175673007965088,0.7710121870040894
0.6175291538238525,0.7708375453948975
0.6174892783164978,0.7708722352981567
0.6174496412277222,0.7707545161247253
0.6174114942550659,0.7707064747810364
0.617375373840332,0.7706936001777649
0.6173393726348877,0.7705639600753784
0.6173084378242493,0.7706286907196045
0.6172828078269958,0.7703309655189514
0.6172562837600708,0.770448625087738
0.6172204613685608,0.7703277468681335
0.6171740889549255,0.7701641321182251
0.6171654462814331,0.7702131271362305
0.6171079874038696,0.7702376842498779
0.6170830130577087,0.7699437141418457
0.6170474290847778,0.7700523138046265
0.6170122623443604,0.7699320912361145
0.6169919967651367,0.7701812982559204
0.6169766783714294,0.7696511745452881
0.6169747114181519,0.7703574299812317
0.616986095905304,0.7694123387336731
0.6169275045394897,0.769618809223175
0.6168394088745117,0.7700328230857849
0.6168456077575684,0.769669771194458
0.6167968511581421,0.7695780396461487
0.6167458295822144,0.769677996635437
0.6167272925376892,0.7695453763008118
0.6166887879371643,0.7695045471191406
0.6166519522666931,0.7696067690849304
0.6166333556175232,0.769548237323761
0.6165918111801147,0.7694817185401917
0.6165719032287598,0.7696036100387573
0.6165400743484497,0.7694914937019348
0.6165060997009277,0.7693387866020203
0.6164824962615967,0.7694162130355835
0.616446852684021,0.7693901062011719
0.6164267063140869,0.7691118121147156
0.6163941621780396,0.7691042423248291
0.6163679361343384,0.7692686915397644
0.6163406372070312,0.7692345380783081
0.6163137555122375,0.7691693305969238
0.6162851452827454,0.7691654562950134
0.6162623167037964,0.7690697312355042
0.6162322759628296,0.7690661549568176
0.6162074208259583,0.7691584229469299
0.6161819696426392,0.7690886855125427
0.6161559820175171,0.7690806984901428
0.6161298751831055,0.7691362500190735
0.6161051988601685,0.7690398693084717
0.6160768866539001,0.7690889835357666
0.6160525679588318,0.7691543698310852
0.6160276532173157,0.7690216898918152
0.6160034537315369,0.7690244913101196
0.6159800291061401,0.7689642906188965
0.6159536838531494,0.7689403891563416
0.6159323453903198,0.768970787525177
0.6159083843231201,0.7688313722610474
0.615887463092804,0.7688815593719482
0.6158618927001953,0.7688295245170593
0.6158393621444702,0.7687721252441406
0.6158161759376526,0.7687522172927856
0.6157952547073364,0.7686372399330139
0.6157742738723755,0.7687036991119385
0.6157519221305847,0.76860111951828
0.6157325506210327,0.768655002117157
0.6157099604606628,0.7685098648071289
0.6156901121139526,0.76859050989151
0.6156691908836365,0.768479585647583
0.6156478524208069,0.7685381174087524
0.6156285405158997,0.7683994770050049
0.615607738494873,0.7684774994850159
0.6155889630317688,0.7683482766151428
0.6155708432197571,0.7684635519981384
0.6155535578727722,0.7682381272315979
0.6155385971069336,0.7683879733085632
0.6155250072479248,0.7681231498718262
0.6155089735984802,0.7683410048484802
0.6154902577400208,0.7680841088294983
0.6154634356498718,0.768170177936554
0.6154354214668274,0.7680962681770325
0.6154128313064575,0.7680166363716125
0.6153995394706726,0.7681218981742859
0.6153871417045593,0.7679359316825867
0.6153674125671387,0.7680279612541199
0.6153435707092285,0.7679654955863953
0.6153224110603333,0.767907977104187
0.6153082847595215,0.7680025100708008
0.6152946949005127,0.7678494453430176
0.615277111530304,0.7679242491722107
0.6152557730674744,0.767848789691925
0.6152356863021851,0.7678039073944092
0.6152196526527405,0.767859697341919
0.6152060031890869,0.7677469253540039
0.6151911616325378,0.767861545085907
0.6151752471923828,0.7677189111709595
0.6151566505432129,0.7677767276763916
0.6151379942893982,0.7676931619644165
0.6151200532913208,0.7676874399185181
0.6151034832000732,0.7677021026611328
0.6150884628295898,0.767629086971283
0.6150738596916199,0.7676867842674255
0.6150602698326111,0.7675721645355225
0.6150473952293396,0.767685055732727
0.6150370836257935,0.7674915790557861
0.6150287985801697,0.7676773071289062
0.6150248646736145,0.7674021124839783
0.6150135397911072,0.7676001787185669
0.614997386932373,0.7673834562301636
0.6149635314941406,0.7674196362495422
0.6149373650550842,0.7674392461776733
0.6149289011955261,0.7672951221466064
0.6149217486381531,0.7673878073692322
0.6149035096168518,0.7673057317733765
0.6148807406425476,0.7673132419586182
0.6148693561553955,0.767375111579895
0.6148602366447449,0.7672186493873596
0.6148440837860107,0.7672946453094482
0.6148254871368408,0.767285943031311
0.61481112241745,0.7671989798545837
0.6148004531860352,0.767271876335144
0.6147869825363159,0.7671645879745483
0.6147702932357788,0.7671785950660706
0.6147547364234924,0.7672097086906433
0.6147440075874329,0.7671036124229431
0.6147321462631226,0.7671629190444946
0.6147170662879944,0.7671139240264893
0.6147030591964722,0.7671101689338684
0.6146899461746216,0.767130970954895
0.6146765351295471,0.767077624797821
0.6146644949913025,0.7671067714691162
0.6146541237831116,0.7670437097549438
0.6146417856216431,0.7670927047729492
0.6146290898323059,0.7669768333435059
0.6146184802055359,0.7670501470565796
0.6146065592765808,0.7669229507446289
0.6145947575569153,0.7670068144798279
0.6145804524421692,0.7669097781181335
0.6145679354667664,0.7669286131858826
0.6145569086074829,0.7668857574462891
0.6145439743995667,0.7669067978858948
0.6145300269126892,0.7668492197990417
0.6145182251930237,0.7668858170509338
0.6145076751708984,0.7668240070343018
0.6144961714744568,0.7668729424476624
0.6144835352897644,0.766815185546875
0.6144707798957825,0.7668082118034363
0.6144618988037109,0.7667869329452515
0.6144520044326782,0.7668264508247375
0.6144435405731201,0.7667415738105774
0.6144353151321411,0.7668624520301819
0.6144382357597351,0.7665931582450867
0.6144504547119141,0.7668367028236389
0.6144523024559021,0.7665271759033203
0.6144283413887024,0.7666195631027222
0.6143965721130371,0.7665862441062927
0.6143693327903748,0.7664642930030823
0.6143782138824463,0.7665669918060303
0.6143736839294434,0.7664992809295654
0.6143356561660767,0.7664375901222229
0.6143430471420288,0.7665209174156189
0.6143362522125244,0.7664494514465332
0.6143043637275696,0.7664123177528381
0.6143143773078918,0.766507625579834
0.6142973303794861,0.7664143443107605
0.6142779588699341,0.7663766741752625
0.6142783164978027,0.7664514780044556
0.6142615675926208,0.7663561105728149
0.6142520308494568,0.7663440704345703
0.614238977432251,0.7664337754249573
0.6142321228981018,0.7663546204566956
0.614218533039093,0.7663381099700928
0.6142053008079529,0.7664052844047546
0.6142038106918335,0.766315758228302
0.6141865849494934,0.7663311958312988
0.6141759157180786,0.7663856148719788
0.6141712665557861,0.7663099765777588
0.6141582727432251,0.7663543820381165
0.6141501069068909,0.7663606405258179
0.6141377687454224,0.7663113474845886
0.6141301989555359,0.7663471698760986
0.614123523235321,0.7663021683692932
0.614108681678772,0.7663007378578186
0.6141018271446228,0.7663058042526245
0.6140936017036438,0.7662427425384521
0.6140837073326111,0.766279935836792
0.6140756011009216,0.7662426829338074
0.61406409740448,0.7662353515625
0.6140556335449219,0.7662705183029175
0.6140483617782593,0.7662216424942017
0.6140391230583191,0.7662413120269775
0.6140305995941162,0.7662036418914795
0.6140214800834656,0.7662023901939392
0.6140119433403015,0.7661924958229065
0.6140039563179016,0.7661682367324829
0.6139963865280151,0.7661918997764587
0.6139878630638123,0.7661406993865967
0.6139804720878601,0.7661726474761963
0.6139728426933289,0.7661197185516357
0.6139642000198364,0.766160249710083
0.6139565110206604,0.7661037445068359
0.6139489412307739,0.7661415338516235
0.6139411330223083,0.7660723328590393
0.6139339804649353,0.7661210298538208
0.6139275431632996,0.7660306692123413
0.6139215230941772,0.7661019563674927
0.6139141917228699,0.7660046219825745
0.6139079928398132,0.7660731673240662
0.61390221118927,0.7659673690795898
0.6138931512832642,0.7660279870033264
0.6138826012611389,0.7659494876861572
0.6138719916343689,0.7659770846366882
0.6138619780540466,0.7659736275672913
0.6138548254966736,0.7659257054328918
0.6138498783111572,0.7659786343574524
0.6138452291488647,0.7658867239952087
0.6138402223587036,0.7659529447555542
0.6138330698013306,0.7658679485321045
0.6138232946395874,0.765915036201477
0.6138131618499756,0.7658730745315552
0.6138045787811279,0.7658608555793762
0.6137971878051758,0.7658780217170715
0.6137908697128296,0.7658221125602722
0.613785445690155,0.7658711075782776
0.6137807965278625,0.7657921314239502
0.6137765049934387,0.7658587694168091
0.6137733459472656,0.7657564878463745
0.613767683506012,0.7658394575119019
0.6137619614601135,0.7657188177108765
0.6137527227401733,0.7657959461212158
0.6137418150901794,0.7657181024551392
0.6137316226959229,0.7657389044761658
0.6137235760688782,0.7657416462898254
0.6137183308601379,0.7656843662261963
0.6137148141860962,0.7657555937767029
0.6137113571166992,0.765659749507904
0.6137052178382874,0.765738308429718
0.6136946678161621,0.7656756639480591
0.6136847138404846,0.7656930685043335
0.6136773228645325,0.7656881213188171
0.6136725544929504,0.7656466364860535
0.6136683821678162,0.7657050490379333
0.6136661767959595,0.7656132578849792
0.6136623024940491,0.7657104134559631
0.6136577129364014,0.7655966877937317
0.6136492490768433,0.7656857967376709
0.6136376261711121,0.7656197547912598
0.6136271357536316,0.7656165361404419
0.613620400428772,0.7656286358833313
0.6136173009872437,0.7655700445175171
0.6136155128479004,0.7656241059303284
0.6136149764060974,0.7655602097511292
0.6136078238487244,0.7656155824661255
0.6135985851287842,0.7655728459358215
0.6135877966880798,0.7655700445175171
0.613578736782074,0.7655949592590332
0.613574743270874,0.7655221223831177
0.6135740876197815,0.76560378074646
0.6135738492012024,0.7654803395271301
0.613575279712677,0.7655890583992004
0.6135730147361755,0.7654475569725037
0.6135680079460144,0.7655355930328369
0.6135510802268982,0.7655112147331238
0.6135455369949341,0.765440046787262
0.6135456562042236,0.7655376195907593
0.6135433912277222,0.7654199004173279
0.6135292649269104,0.7654829025268555
0.613515317440033,0.7655092477798462
0.613513171672821,0.7654286026954651
0.6135134100914001,0.7655205726623535
0.61351078748703,0.7654340863227844
0.6135010123252869,0.7654454112052917
0.6134920716285706,0.7654452919960022
0.6134893298149109,0.7653838396072388
0.6134857535362244,0.7654544711112976
0.613476037979126,0.7653998732566833
0.6134681701660156,0.7653937339782715
0.613465428352356,0.765428364276886
0.6134639382362366,0.7653815150260925
0.6134563684463501,0.7654088735580444
0.6134471893310547,0.765377938747406
0.6134421229362488,0.7653738856315613
0.6134375333786011,0.765403151512146
0.6134332418441772,0.7653977274894714
0.6134299039840698,0.7653867602348328
0.6134207248687744,0.765370786190033
0.6134166717529297,0.7653617262840271
0.6134120225906372,0.7653765082359314
0.6134071350097656,0.7653383612632751
0.6134040355682373,0.7653801441192627
0.6134020686149597,0.7652934789657593
0.6134032607078552,0.7653740048408508
0.6134026050567627,0.7652666568756104
0.6134046912193298,0.7653661966323853
0.6134214401245117,0.7652255892753601
0.6134448647499084,0.7653752565383911
0.6134804487228394,0.7651700377464294
0.613409698009491,0.7651792168617249
0.6134147047996521,0.7651717066764832
0.6134148836135864,0.7650867700576782
0.6133875250816345,0.765119731426239
0.6133862733840942,0.765148401260376
0.6133784651756287,0.7650578618049622
0.6133701205253601,0.7650921940803528
0.6133623123168945,0.7652003765106201
0.6133643984794617,0.7650884985923767
0.6133601069450378,0.7651461958885193
0.6133420467376709,0.765191912651062
0.6133439540863037,0.7650920152664185
0.6133426427841187,0.7651332020759583
0.6133294701576233,0.7651106119155884
0.6133223176002502,0.7650501132011414
0.6133244037628174,0.7651480436325073
0.6133156418800354,0.7650930285453796
0.6133030652999878,0.7650642395019531
0.6133012175559998,0.7651280760765076
0.6132997274398804,0.7650738954544067
0.6132911443710327,0.765100359916687
0.613284170627594,0.7651271820068359
0.6132816076278687,0.7650704979896545
0.613278865814209,0.7650988698005676
0.6132714748382568,0.7650834918022156
0.6132646203041077,0.765072762966156
0.6132627129554749,0.7651190161705017
0.6132587790489197,0.7650771737098694
0.6132528185844421,0.765097439289093
0.6132486462593079,0.7651112675666809
0.6132426857948303,0.7651023864746094
0.6132394075393677,0.7651318907737732
0.613236665725708,0.7650931477546692
0.6132321357727051,0.7651304006576538
0.613226592540741,0.7651026248931885
0.6132224798202515,0.7651320099830627
0.6132174134254456,0.7651172876358032
0.6132122278213501,0.7651194930076599
0.6132082939147949,0.7651291489601135
0.6132046580314636,0.7651001214981079
0.6132005453109741,0.7651318907737732
0.6131976246833801,0.7650790810585022
0.6131978034973145,0.7651664614677429
0.6132044792175293,0.7650246620178223
0.6132268905639648,0.7652016282081604
0.6132533550262451,0.7649739384651184
0.6132544875144958,0.7650669813156128
0.6131961941719055,0.7650711536407471
0.613193154335022,0.7649546265602112
0.613209068775177,0.7650238871574402
0.6131764650344849,0.7650406956672668
0.6131765246391296,0.7649853825569153
0.6131676435470581,0.7650254368782043
0.6131584048271179,0.7650614976882935
0.6131476163864136,0.7650381922721863
0.6131489276885986,0.765049159526825
0.6131302118301392,0.7650659680366516
0.6131352186203003,0.7650140523910522
0.6131206750869751,0.7650121450424194
0.6131171584129333,0.7650395035743713
0.6131089925765991,0.7650420665740967
0.6131060719490051,0.7650511264801025
0.6130979061126709,0.7650513648986816
0.6130939722061157,0.7650381922721863
0.6130884885787964,0.7650285959243774
0.613084077835083,0.7650363445281982
0.6130790114402771,0.7649826407432556
0.6130748391151428,0.7649391889572144
0.6130704283714294,0.7649082541465759
0.6130686402320862,0.7649326920509338
0.6130701303482056,0.7648834586143494
0.6130875945091248,0.7649254202842712
0.6131511330604553,0.7647955417633057
0.6132060885429382,0.7648620009422302
0.6131659746170044,0.7647048234939575
0.6130892634391785,0.7646409869194031
0.6131515502929688,0.7647202014923096
0.6130968332290649,0.7646674513816833
0.6131088137626648,0.7646669745445251
0.6130668520927429,0.7647059559822083
0.6130824685096741,0.7647024989128113
0.6130620837211609,0.7646794319152832
0.6130639910697937,0.7647122740745544
0.6130524277687073,0.7647563219070435
0.6130480170249939,0.7647430300712585
0.6130369901657104,0.7647579908370972
0.6130359768867493,0.7648009657859802
0.6130288243293762,0.764777421951294
0.6130204796791077,0.7647454738616943
0.6130181550979614,0.7647522687911987
0.6130127310752869,0.7647596597671509
0.6130061149597168,0.7647828459739685
0.6130030751228333,0.7648086547851562
0.6129975914955139,0.7647839188575745
0.6129918694496155,0.764782726764679
0.6129897832870483,0.7648219466209412
0.6129834055900574,0.764823853969574
0.6129810810089111,0.7648134827613831
0.6129737496376038,0.7648202180862427
0.6129725575447083,0.7648160457611084
0.6129667162895203,0.7648587822914124
0.6129623651504517,0.7648701667785645
0.6129584908485413,0.7648529410362244
0.6129550337791443,0.76488196849823
0.6129513382911682,0.7648764252662659
0.612947404384613,0.7648953199386597
0.6129432916641235,0.7648642659187317
0.6129391193389893,0.7648541331291199
0.6129358410835266,0.764839231967926
0.6129319667816162,0.7648490071296692
0.6129281520843506,0.7648594379425049
0.6129252910614014,0.7648488879203796
0.6129216551780701,0.7648681402206421
0.6129183769226074,0.7648648619651794
0.6129160523414612,0.7648964524269104
0.6129153370857239,0.76485276222229
0.612919270992279,0.7649219632148743
0.6129423379898071,0.7647539973258972
0.6129963994026184,0.764914870262146
0.6130450963973999,0.7646600604057312
0.6129713654518127,0.7646576166152954
0.6129165887832642,0.7647232413291931
0.6129878163337708,0.7645952105522156
0.6129314303398132,0.7645938992500305
0.6129394769668579,0.7646695971488953
0.6129395365715027,0.7646422982215881
0.6129017472267151,0.7645894885063171
0.612936794757843,0.7646599411964417
0.6128999590873718,0.7647006511688232
0.6129101514816284,0.7646631598472595
0.6128972172737122,0.7646419405937195
0.6128993630409241,0.7646594047546387
0.6128847002983093,0.7646507024765015
0.6128923296928406,0.7646103501319885
0.6128764748573303,0.7646109461784363
0.6128807663917542,0.7646534442901611
0.6128715872764587,0.7646657824516296
0.6128716468811035,0.7646307945251465
0.6128636002540588,0.7646235823631287
0.6128637194633484,0.7646647691726685
0.6128590703010559,0.7646747827529907
0.6128554940223694,0.7646462917327881
0.6128536462783813,0.7646559476852417
0.612848699092865,0.7646918296813965
0.612847626209259,0.764707624912262
0.6128421425819397,0.764707624912262
0.6128418445587158,0.7647055387496948
0.6128365397453308,0.7646941542625427
0.6128351092338562,0.7646697163581848
0.6128323078155518,0.7646698951721191
0.6128289699554443,0.7646803259849548
0.6128273606300354,0.7646678686141968
